scene,name,description,setup,room,actorId,posX,posY,posZ,rotX,rotY,rotZ,actorParams,frontRoom,backRoom,
99,spot20,Spot 20 - Lon Lon Ranch,0,0,"003C",736,1,429,0,49152,1,"0010",,,
99,spot20,Spot 20 - Lon Lon Ranch,0,0,"009B",1800,0,1500,0,43692,4,"00FC",,,
99,spot20,Spot 20 - Lon Lon Ranch,0,0,"009A",-4,0,-572,0,16384,3,"FFFF",,,
99,spot20,Spot 20 - Lon Lon Ranch,0,0,"00E7",64,0,-567,0,32768,3,"FFFF",,,
99,spot20,Spot 20 - Lon Lon Ranch,0,0,"0077",1308,0,-2241,0,58255,108,"0801",,,
99,spot20,Spot 20 - Lon Lon Ranch,0,0,"003C",124,0,-1343,0,56070,1,"000F",,,
99,spot20,Spot 20 - Lon Lon Ranch,0,0,"003C",1256,0,-735,0,48970,1,"000F",,,
99,spot20,Spot 20 - Lon Lon Ranch,0,0,"003C",-1316,0,-557,0,7100,1,"000F",,,
99,spot20,Spot 20 - Lon Lon Ranch,0,0,"003C",-730,0,-1100,0,54613,1,"000F",,,
99,spot20,Spot 20 - Lon Lon Ranch,0,0,"003C",880,0,-1170,0,3641,1,"000F",,,
99,spot20,Spot 20 - Lon Lon Ranch,0,0,"003C",-780,0,-1175,0,22391,3,"000F",,,
99,spot20,Spot 20 - Lon Lon Ranch,0,0,"003C",750,0,-1076,0,12379,3,"000F",,,
99,spot20,Spot 20 - Lon Lon Ranch,0,0,"003C",821,0,-283,0,55524,3,"000F",,,
99,spot20,Spot 20 - Lon Lon Ranch,0,0,"01A0",1160,0,-2376,0,0,0,"FFFF",,,
99,spot20,Spot 20 - Lon Lon Ranch,0,0,"00E5",19200,4400,-13000,0,0,0,"FFFF",,,
99,spot20,Spot 20 - Lon Lon Ranch,1,0,"003B",-1816,0,1466,0,0,0,"0015",,,
99,spot20,Spot 20 - Lon Lon Ranch,1,0,"003B",73,46,-2643,0,0,0,"0015",,,
99,spot20,Spot 20 - Lon Lon Ranch,1,0,"0111",666,0,-3186,0,0,0,"4500",,,
99,spot20,Spot 20 - Lon Lon Ranch,1,0,"0111",666,0,-3122,0,0,0,"4700",,,
99,spot20,Spot 20 - Lon Lon Ranch,1,0,"0111",666,0,-3217,0,0,0,"4103",,,
99,spot20,Spot 20 - Lon Lon Ranch,1,0,"0111",666,0,-3153,0,0,0,"4303",,,
99,spot20,Spot 20 - Lon Lon Ranch,1,0,"0111",851,0,172,0,0,0,"4D03",,,
99,spot20,Spot 20 - Lon Lon Ranch,1,0,"0111",871,0,219,0,0,0,"4F03",,,
99,spot20,Spot 20 - Lon Lon Ranch,1,0,"0111",840,0,212,0,0,0,"5103",,,
99,spot20,Spot 20 - Lon Lon Ranch,1,0,"009B",1800,0,1500,0,43692,4,"00FC",,,
99,spot20,Spot 20 - Lon Lon Ranch,1,0,"01C0",-1056,294,961,0,58618,0,"0000",,,
99,spot20,Spot 20 - Lon Lon Ranch,1,0,"01C0",-587,340,1203,0,63716,0,"0000",,,
99,spot20,Spot 20 - Lon Lon Ranch,1,0,"01C0",-726,259,789,0,60076,0,"0000",,,
99,spot20,Spot 20 - Lon Lon Ranch,1,0,"01C0",-1318,438,554,0,3277,0,"0000",,,
99,spot20,Spot 20 - Lon Lon Ranch,1,0,"01C0",-1865,306,686,0,5643,0,"0000",,,
99,spot20,Spot 20 - Lon Lon Ranch,1,0,"01C0",-70,355,-2055,0,13288,0,"0000",,,
99,spot20,Spot 20 - Lon Lon Ranch,1,0,"01C0",-341,327,-1891,0,14928,0,"0000",,,
99,spot20,Spot 20 - Lon Lon Ranch,1,0,"01C0",-708,348,-2158,0,15291,0,"0000",,,
99,spot20,Spot 20 - Lon Lon Ranch,1,0,"01C0",-1108,375,-884,0,20571,0,"0000",,,
99,spot20,Spot 20 - Lon Lon Ranch,1,0,"01C0",-1336,367,-602,0,21117,0,"0000",,,
99,spot20,Spot 20 - Lon Lon Ranch,1,0,"01C0",1841,359,273,0,47696,0,"0000",,,
99,spot20,Spot 20 - Lon Lon Ranch,1,0,"01C0",1751,296,718,0,44419,0,"0000",,,
99,spot20,Spot 20 - Lon Lon Ranch,1,0,"01C0",1645,400,1206,0,22209,0,"0000",,,
99,spot20,Spot 20 - Lon Lon Ranch,1,0,"01C0",1343,321,1133,0,22209,0,"0000",,,
99,spot20,Spot 20 - Lon Lon Ranch,1,0,"01C0",-243,302,1670,0,51519,0,"0000",,,
99,spot20,Spot 20 - Lon Lon Ranch,1,0,"0095",-2206,158,866,16384,22938,0,"8C01",,,
99,spot20,Spot 20 - Lon Lon Ranch,1,0,"0095",808,48,330,16384,0,0,"8C02",,,
99,spot20,Spot 20 - Lon Lon Ranch,1,0,"0095",996,286,-2697,16384,49152,0,"8C04",,,
99,spot20,Spot 20 - Lon Lon Ranch,1,0,"0077",1308,0,-2241,0,58255,108,"0801",,,
99,spot20,Spot 20 - Lon Lon Ranch,1,0,"01A0",1160,0,-2376,0,0,0,"FFFF",,,
99,spot20,Spot 20 - Lon Lon Ranch,1,0,"00E5",19200,4400,-13000,0,0,0,"FFFF",,,
99,spot20,Spot 20 - Lon Lon Ranch,2,0,"00CB",854,0,-2428,0,28035,7,"FFFF",,,
99,spot20,Spot 20 - Lon Lon Ranch,2,0,"0014",-297,0,-1288,0,65354,5,"FFFF",,,
99,spot20,Spot 20 - Lon Lon Ranch,2,0,"01C5",-158,0,-1596,0,24030,0,"FFFF",,,
99,spot20,Spot 20 - Lon Lon Ranch,2,0,"0019",1180,0,-2338,0,0,0,"FFFF",,,
99,spot20,Spot 20 - Lon Lon Ranch,2,0,"0019",1298,0,-2310,0,50608,0,"FFFF",,,
99,spot20,Spot 20 - Lon Lon Ranch,2,0,"0019",1271,0,-2200,0,38229,0,"FFFF",,,
99,spot20,Spot 20 - Lon Lon Ranch,2,0,"0019",1106,0,-2208,0,26761,0,"FFFF",,,
99,spot20,Spot 20 - Lon Lon Ranch,2,0,"0019",1206,0,-2263,0,44237,0,"FFFF",,,
99,spot20,Spot 20 - Lon Lon Ranch,2,0,"0108",-444,0,-312,0,16384,0,"0000",,,
99,spot20,Spot 20 - Lon Lon Ranch,2,0,"0108",295,-27,-989,0,16384,0,"0000",,,
99,spot20,Spot 20 - Lon Lon Ranch,2,0,"003C",-1316,0,-557,0,7100,5,"000F",,,
99,spot20,Spot 20 - Lon Lon Ranch,2,0,"003C",124,0,-1343,0,56070,5,"000F",,,
99,spot20,Spot 20 - Lon Lon Ranch,2,0,"003C",1256,0,-735,0,48970,7,"000F",,,
99,spot20,Spot 20 - Lon Lon Ranch,2,0,"003C",-278,0,-1281,0,16020,7,"000F",,,
99,spot20,Spot 20 - Lon Lon Ranch,2,0,"003C",-1056,0,-266,0,32950,7,"000F",,,
99,spot20,Spot 20 - Lon Lon Ranch,2,0,"003C",453,0,-75,0,52793,7,"000F",,,
99,spot20,Spot 20 - Lon Lon Ranch,2,0,"0140",-302,0,-1503,0,0,0,"0000",,,
99,spot20,Spot 20 - Lon Lon Ranch,2,0,"0140",-142,0,-1503,0,32769,0,"0000",,,
99,spot20,Spot 20 - Lon Lon Ranch,2,0,"0140",820,-40,-2420,0,16384,0,"0001",,,
99,spot20,Spot 20 - Lon Lon Ranch,2,0,"00CB",-158,0,-1596,0,24030,5,"0002",,,
99,spot20,Spot 20 - Lon Lon Ranch,2,0,"0165",1185,-1,-3760,0,0,0,"0201",,,
99,spot20,Spot 20 - Lon Lon Ranch,2,0,"00CB",-154,0,-1438,0,7282,5,"0003",,,
99,spot20,Spot 20 - Lon Lon Ranch,2,0,"0140",980,-40,-2420,0,16384,0,"0003",,,
99,spot20,Spot 20 - Lon Lon Ranch,2,0,"00CB",899,0,-2536,0,0,5,"0004",,,
99,spot20,Spot 20 - Lon Lon Ranch,2,0,"0112",295,123,-979,0,0,1,"1278",,,
99,spot20,Spot 20 - Lon Lon Ranch,2,0,"0112",-443,119,-311,0,0,1,"1279",,,
99,spot20,Spot 20 - Lon Lon Ranch,2,0,"003B",-1816,0,1466,0,0,0,"0015",,,
99,spot20,Spot 20 - Lon Lon Ranch,2,0,"003B",73,46,-2643,0,0,0,"0015",,,
99,spot20,Spot 20 - Lon Lon Ranch,2,0,"00E5",19200,4400,-13000,0,0,0,"FFFF",,,
99,spot20,Spot 20 - Lon Lon Ranch,3,0,"003B",-1816,0,1466,0,0,0,"0015",,,
99,spot20,Spot 20 - Lon Lon Ranch,3,0,"003B",73,46,-2643,0,0,0,"0015",,,
99,spot20,Spot 20 - Lon Lon Ranch,3,0,"0165",1185,0,-3770,0,0,0,"0201",,,
99,spot20,Spot 20 - Lon Lon Ranch,3,0,"0140",820,-40,-2420,0,16384,0,"0000",,,
99,spot20,Spot 20 - Lon Lon Ranch,3,0,"0140",980,-40,-2420,0,16384,0,"0000",,,
99,spot20,Spot 20 - Lon Lon Ranch,3,0,"0140",-302,0,-1503,0,49152,0,"0000",,,
99,spot20,Spot 20 - Lon Lon Ranch,3,0,"0140",-142,0,-1503,0,49152,0,"0000",,,
99,spot20,Spot 20 - Lon Lon Ranch,3,0,"0084",-4,0,-1533,0,32769,0,"0002",,,
99,spot20,Spot 20 - Lon Lon Ranch,3,0,"0112",295,123,-979,0,0,1,"1278",,,
99,spot20,Spot 20 - Lon Lon Ranch,3,0,"0112",-443,119,-311,0,0,1,"1279",,,
99,spot20,Spot 20 - Lon Lon Ranch,3,0,"00D9",66,0,-402,0,0,6,"FFFF",,,
99,spot20,Spot 20 - Lon Lon Ranch,3,0,"00D9",66,0,-402,0,0,8,"FFFF",,,
99,spot20,Spot 20 - Lon Lon Ranch,3,0,"0108",-444,0,-312,0,16384,0,"0000",,,
99,spot20,Spot 20 - Lon Lon Ranch,3,0,"0108",295,-27,-989,0,16384,0,"0000",,,
99,spot20,Spot 20 - Lon Lon Ranch,3,0,"00E5",19200,4400,-13000,0,0,0,"FFFF",,,
100,ganon_tou,Ganon's Castle Exterior,0,0,"0148",-197,1571,1036,0,0,0,"FFFF",,,
100,ganon_tou,Ganon's Castle Exterior,0,0,"0092",3003,1186,517,0,49152,0,"0100",,,
100,ganon_tou,Ganon's Castle Exterior,0,0,"0095",1061,1447,787,16384,27307,0,"8F01",,,
100,ganon_tou,Ganon's Castle Exterior,0,0,"01D2",2323,1168,533,0,0,0,"0003",,,
100,ganon_tou,Ganon's Castle Exterior,0,0,"01D2",1590,1264,786,0,0,0,"0005",,,
100,ganon_tou,Ganon's Castle Exterior,0,0,"01D2",1661,1269,748,0,0,0,"0006",,,
100,ganon_tou,Ganon's Castle Exterior,0,0,"014E",2260,1169,560,0,0,0,"FF01",,,
100,ganon_tou,Ganon's Castle Exterior,0,0,"014E",1606,1286,685,0,0,0,"FF01",,,
100,ganon_tou,Ganon's Castle Exterior,0,0,"014E",1766,1263,726,0,0,0,"FF01",,,
100,ganon_tou,Ganon's Castle Exterior,0,0,"014E",1701,1271,661,0,0,0,"FF01",,,
100,ganon_tou,Ganon's Castle Exterior,0,0,"008B",-335,1626,583,0,0,0,"1012",,,
100,ganon_tou,Ganon's Castle Exterior,0,0,"00F5",100,1358,1466,0,0,0,"0000",,,
100,ganon_tou,Ganon's Castle Exterior,0,0,"0185",2896,1236,521,0,49152,51,"8EC1",,,
107,spot99,Spot 99 - Hyrule Field (Title),0,0,"003B",-2862,-315,-500,0,0,0,"0001",,,
107,spot99,Spot 99 - Hyrule Field (Title),0,0,"003B",5160,29,3687,0,0,0,"0000",,,
107,spot99,Spot 99 - Hyrule Field (Title),0,0,"003B",-7870,-286,6920,0,0,0,"0015",,,
107,spot99,Spot 99 - Hyrule Field (Title),0,0,"014D",4257,186,7877,0,0,0,"004C",,,
107,spot99,Spot 99 - Hyrule Field (Title),0,0,"014D",3276,530,971,0,0,0,"00FF",,,
107,spot99,Spot 99 - Hyrule Field (Title),0,0,"014D",-6270,2,8579,0,0,0,"013F",,,
107,spot99,Spot 99 - Hyrule Field (Title),0,0,"014D",-4670,-500,13734,0,0,0,"014B",,,
107,spot99,Spot 99 - Hyrule Field (Title),0,0,"004A",0,-10,670,0,0,0,"FFFF",,,
107,spot99,Spot 99 - Hyrule Field (Title),0,0,"001D",-4857,-298,-216,0,0,0,"FFFF",,,
107,spot99,Spot 99 - Hyrule Field (Title),0,0,"001D",-993,-398,9937,0,0,0,"FFFF",,,
107,spot99,Spot 99 - Hyrule Field (Title),0,0,"001D",483,-433,11174,0,0,0,"FFFF",,,
107,spot99,Spot 99 - Hyrule Field (Title),0,0,"001D",1411,-464,12261,0,0,0,"FFFF",,,
107,spot99,Spot 99 - Hyrule Field (Title),0,0,"001D",3145,-187,7530,0,0,0,"FFFF",,,
107,spot99,Spot 99 - Hyrule Field (Title),0,0,"001D",-5445,-178,10195,0,0,0,"0000",,,
107,spot99,Spot 99 - Hyrule Field (Title),0,0,"001D",-1348,-499,13418,0,0,0,"0000",,,
107,spot99,Spot 99 - Hyrule Field (Title),0,0,"00A7",116,192,6205,0,0,0,"10A4",,,
107,spot99,Spot 99 - Hyrule Field (Title),0,0,"009B",-1425,0,810,0,57345,0,"0000",,,
107,spot99,Spot 99 - Hyrule Field (Title),0,0,"009B",-4030,-683,13860,0,32769,0,"0003",,,
107,spot99,Spot 99 - Hyrule Field (Title),0,0,"009B",-270,-494,12350,0,38229,0,"0022",,,
107,spot99,Spot 99 - Hyrule Field (Title),0,0,"009B",-4945,-275,2835,0,5460,11,"02E1",,,
107,spot99,Spot 99 - Hyrule Field (Title),0,0,"009B",-7870,-286,6920,0,0,5,"02E4",,,
107,spot99,Spot 99 - Hyrule Field (Title),0,0,"009B",2060,4,-170,0,49152,1,"02E5",,,
107,spot99,Spot 99 - Hyrule Field (Title),0,0,"009B",-4990,-698,13820,0,60076,2,"02E6",,,
107,spot99,Spot 99 - Hyrule Field (Title),0,0,"0039",3230,0,570,0,0,0,"050A",,,
107,spot99,Spot 99 - Hyrule Field (Title),0,0,"0039",5925,-20,3805,0,1820,0,"0C0A",,,
107,spot99,Spot 99 - Hyrule Field (Title),0,0,"0039",-1563,-98,4317,0,47879,0,"150A",,,
107,spot99,Spot 99 - Hyrule Field (Title),0,0,"0039",-4935,-700,14045,0,36409,0,"170A",,,
107,spot99,Spot 99 - Hyrule Field (Title),0,0,"0039",-8780,-288,7680,0,38229,0,"190A",,,
107,spot99,Spot 99 - Hyrule Field (Title),0,0,"0039",3952,-144,7232,0,21844,0,"390A",,,
107,spot99,Spot 99 - Hyrule Field (Title),0,0,"0039",-130,0,2105,0,49152,0,"3A0A",,,
107,spot99,Spot 99 - Hyrule Field (Title),0,0,"014E",674,-118,8255,0,0,0,"FF01",,,
107,spot99,Spot 99 - Hyrule Field (Title),0,0,"0077",1635,-446,12043,0,0,0,"0286",,,
107,spot99,Spot 99 - Hyrule Field (Title),0,0,"0077",-4993,-280,2797,0,0,0,"0B87",,,
107,spot99,Spot 99 - Hyrule Field (Title),0,0,"0077",-1448,0,620,0,0,0,"0B87",,,
107,spot99,Spot 99 - Hyrule Field (Title),0,0,"0077",450,-448,11705,0,0,0,"0208",,,
107,spot99,Spot 99 - Hyrule Field (Title),0,0,"0077",1015,-498,12656,0,0,0,"0208",,,
107,spot99,Spot 99 - Hyrule Field (Title),0,0,"0077",3837,-116,6980,0,23119,0,"0208",,,
107,spot99,Spot 99 - Hyrule Field (Title),0,0,"0077",-4712,-302,262,0,62259,0,"0D08",,,
107,spot99,Spot 99 - Hyrule Field (Title),0,0,"0077",-30,-496,12654,0,0,0,"0D08",,,
107,spot99,Spot 99 - Hyrule Field (Title),0,0,"0077",-1244,0,819,0,0,0,"0205",,,
107,spot99,Spot 99 - Hyrule Field (Title),0,0,"0077",-1041,0,1021,0,0,0,"0205",,,
107,spot99,Spot 99 - Hyrule Field (Title),0,0,"0077",-6292,-494,7182,0,0,0,"020D",,,
107,spot99,Spot 99 - Hyrule Field (Title),0,0,"0077",-5222,-634,12891,0,0,0,"020D",,,
107,spot99,Spot 99 - Hyrule Field (Title),0,0,"0077",-5210,-306,1541,0,0,0,"020D",,,
107,spot99,Spot 99 - Hyrule Field (Title),0,0,"0077",-5113,-298,16,0,32769,0,"020D",,,
107,spot99,Spot 99 - Hyrule Field (Title),0,0,"0077",-4140,-298,-100,0,0,0,"020D",,,
107,spot99,Spot 99 - Hyrule Field (Title),0,0,"0077",-4007,-678,13620,0,0,0,"020D",,,
107,spot99,Spot 99 - Hyrule Field (Title),0,0,"0077",-1373,-500,13380,0,0,0,"020D",,,
107,spot99,Spot 99 - Hyrule Field (Title),0,0,"0077",130,-498,12933,0,0,0,"020D",,,
107,spot99,Spot 99 - Hyrule Field (Title),0,0,"0077",483,-434,11174,0,0,0,"020D",,,
107,spot99,Spot 99 - Hyrule Field (Title),0,0,"0077",1411,-466,12261,0,0,0,"020D",,,
107,spot99,Spot 99 - Hyrule Field (Title),0,0,"0077",2071,0,-102,0,0,0,"0D02",,,
107,spot99,Spot 99 - Hyrule Field (Title),0,0,"0112",-99,405,661,0,0,1,"12BF",,,
107,spot99,Spot 99 - Hyrule Field (Title),0,0,"0112",-1,401,665,0,0,1,"12BF",,,
107,spot99,Spot 99 - Hyrule Field (Title),0,0,"0112",93,401,659,0,0,1,"12BF",,,
107,spot99,Spot 99 - Hyrule Field (Title),0,0,"0151",-7870,-286,6920,0,0,0,"0202",,,
107,spot99,Spot 99 - Hyrule Field (Title),0,0,"0151",-5557,-230,9065,0,0,0,"0201",,,
107,spot99,Spot 99 - Hyrule Field (Title),0,0,"0151",-5210,-168,9585,0,0,0,"0201",,,
107,spot99,Spot 99 - Hyrule Field (Title),0,0,"0151",-993,-398,9937,0,0,0,"0201",,,
107,spot99,Spot 99 - Hyrule Field (Title),0,0,"0151",-447,-500,11258,0,0,0,"0201",,,
107,spot99,Spot 99 - Hyrule Field (Title),0,0,"0151",908,164,3571,0,0,0,"0201",,,
107,spot99,Spot 99 - Hyrule Field (Title),0,0,"0151",3145,-188,7530,0,0,0,"0201",,,
107,spot99,Spot 99 - Hyrule Field (Title),0,0,"0077",3117,280,4238,0,0,0,"0200",,,
107,spot99,Spot 99 - Hyrule Field (Title),0,0,"0077",-6270,-530,8579,0,0,0,"0B00",,,
107,spot99,Spot 99 - Hyrule Field (Title),0,0,"0077",-4377,-696,13661,0,0,0,"0B00",,,
107,spot99,Spot 99 - Hyrule Field (Title),0,0,"0077",-2000,60,5280,0,0,0,"0B00",,,
107,spot99,Spot 99 - Hyrule Field (Title),0,0,"0077",-786,-502,11293,0,0,0,"0B00",,,
107,spot99,Spot 99 - Hyrule Field (Title),0,0,"0077",3276,-2,971,0,0,0,"0B00",,,
107,spot99,Spot 99 - Hyrule Field (Title),0,0,"0127",-270,-496,12350,0,0,0,"8008",,,
107,spot99,Spot 99 - Hyrule Field (Title),0,0,"0127",-1425,0,810,0,0,0,"800E",,,
107,spot99,Spot 99 - Hyrule Field (Title),0,0,"0127",-4450,-300,-425,0,32769,0,"8010",,,
107,spot99,Spot 99 - Hyrule Field (Title),0,0,"009B",-4450,-300,-425,0,0,0,"10FF",,,
107,spot99,Spot 99 - Hyrule Field (Title),0,0,"0183",5142,-55,5012,0,0,0,"FF41",,,
107,spot99,Spot 99 - Hyrule Field (Title),0,0,"00E5",12600,5200,-3800,0,0,0,"FFFF",,,
0,ydan_dd,Inside the Deku Tree - Master Quest,0,-1,"002E",-455,400,455,0,24576,0,"003F",1,0,
0,ydan_dd,Inside the Deku Tree - Master Quest,0,-1,"002E",-1535,-760,1070,0,16384,0,"01C9",6,5,
0,ydan_dd,Inside the Deku Tree - Master Quest,0,-1,"002E",-75,-880,580,0,32769,0,"01D5",4,3,
0,ydan_dd,Inside the Deku Tree - Master Quest,0,-1,"002E",-2420,-760,-453,0,8191,0,"003F",8,7,
0,ydan_dd,Inside the Deku Tree - Master Quest,0,-1,"002E",-896,-1880,-964,0,4187,0,"007F",11,9,
0,ydan_dd,Inside the Deku Tree - Master Quest,0,-1,"002E",-936,400,936,0,24576,0,"008C",2,1,
0,ydan_dd,Inside the Deku Tree - Master Quest,0,-1,"002E",-560,800,0,0,49152,0,"007F",0,10,
0,ydan_dd,Inside the Deku Tree - Master Quest,0,-1,"002E",-1855,-760,770,0,0,0,"007F",7,6,
0,ydan_dd,Inside the Deku Tree - Master Quest,0,-1,"002E",-335,-880,960,0,16384,0,"0099",5,4,
0,ydan_dd,Inside the Deku Tree - Master Quest,0,-1,"0023",0,-320,0,0,49152,0,"00BF",0,3,
0,ydan_dd,Inside the Deku Tree - Master Quest,0,-1,"0023",-635,-1100,0,0,49152,0,"00BF",3,9,
0,ydan_dd,Inside the Deku Tree - Master Quest,0,-1,"0023",-1055,-820,0,0,16384,0,"013F",7,3,
0,ydan_dd,Inside the Deku Tree - Master Quest,0,0,"00C7",-71,800,252,0,0,0,"0001",,,
0,ydan_dd,Inside the Deku Tree - Master Quest,0,0,"00C7",-88,0,-363,0,0,0,"0001",,,
0,ydan_dd,Inside the Deku Tree - Master Quest,0,0,"0013",-54,262,-397,16384,19115,0,"0003",,,
0,ydan_dd,Inside the Deku Tree - Master Quest,0,0,"0013",-472,860,-40,0,47879,0,"0003",,,
0,ydan_dd,Inside the Deku Tree - Master Quest,0,0,"0095",94,133,-307,16384,62624,0,"0000",,,
0,ydan_dd,Inside the Deku Tree - Master Quest,0,0,"0125",392,0,-158,0,56799,0,"FF01",,,
0,ydan_dd,Inside the Deku Tree - Master Quest,0,0,"0125",356,0,-235,0,56799,0,"FF01",,,
0,ydan_dd,Inside the Deku Tree - Master Quest,0,0,"0125",308,0,-291,0,56799,0,"FF01",,,
0,ydan_dd,Inside the Deku Tree - Master Quest,0,0,"0125",143,307,-401,0,0,0,"FF01",,,
0,ydan_dd,Inside the Deku Tree - Master Quest,0,0,"0125",81,293,-416,0,0,0,"FF01",,,
0,ydan_dd,Inside the Deku Tree - Master Quest,0,0,"0055",-195,800,-195,0,40779,0,"0000",,,
0,ydan_dd,Inside the Deku Tree - Master Quest,0,0,"0055",256,800,-69,0,0,0,"0000",,,
0,ydan_dd,Inside the Deku Tree - Master Quest,0,0,"011B",0,-24,0,40,6,0,"8001",,,
0,ydan_dd,Inside the Deku Tree - Master Quest,0,0,"011B",-417,400,427,0,0,0,"0103",,,
0,ydan_dd,Inside the Deku Tree - Master Quest,0,0,"011B",-535,800,0,0,0,0,"0103",,,
0,ydan_dd,Inside the Deku Tree - Master Quest,0,0,"011B",118,0,-325,20,0,0,"1F02",,,
0,ydan_dd,Inside the Deku Tree - Master Quest,0,0,"011B",465,360,114,28,0,0,"1F02",,,
0,ydan_dd,Inside the Deku Tree - Master Quest,0,0,"011B",282,360,360,20,0,0,"1F02",,,
0,ydan_dd,Inside the Deku Tree - Master Quest,0,0,"0015",-22,270,-88,0,0,0,"2403",,,
0,ydan_dd,Inside the Deku Tree - Master Quest,0,0,"0095",278,360,332,0,40960,0,"8102",,,
0,ydan_dd,Inside the Deku Tree - Master Quest,0,0,"0125",-11,0,-344,0,0,0,"FF02",,,
0,ydan_dd,Inside the Deku Tree - Master Quest,0,0,"0125",-159,0,-302,0,0,0,"FF02",,,
0,ydan_dd,Inside the Deku Tree - Master Quest,0,0,"002B",372,360,187,0,45875,0,"0006",,,
0,ydan_dd,Inside the Deku Tree - Master Quest,0,0,"002B",321,981,285,0,40960,0,"0008",,,
0,ydan_dd,Inside the Deku Tree - Master Quest,0,0,"005E",-153,0,2,0,0,0,"03E7",,,
0,ydan_dd,Inside the Deku Tree - Master Quest,0,0,"005E",400,360,121,0,46421,0,"03E7",,,
0,ydan_dd,Inside the Deku Tree - Master Quest,0,0,"005E",-490,800,-36,0,51883,0,"03E7",,,
0,ydan_dd,Inside the Deku Tree - Master Quest,0,0,"012A",-311,800,-311,0,57345,0,"2700",,,
0,ydan_dd,Inside the Deku Tree - Master Quest,0,0,"01A0",279,360,333,0,24576,0,"FFFF",,,
0,ydan_dd,Inside the Deku Tree - Master Quest,0,0,"000A",333,360,253,0,8374,0,"0823",,,
0,ydan_dd,Inside the Deku Tree - Master Quest,0,0,"000F",0,0,0,0,16384,0,"4FC5",,,
0,ydan_dd,Inside the Deku Tree - Master Quest,0,0,"000F",-491,800,-1,0,16384,0,"19CA",,,
0,ydan_dd,Inside the Deku Tree - Master Quest,0,0,"000F",-388,400,389,0,24576,0,"1FD6",,,
0,ydan_dd,Inside the Deku Tree - Master Quest,0,0,"01D7",0,800,0,0,0,0,"0000",,,
0,ydan_dd,Inside the Deku Tree - Master Quest,0,0,"01D7",0,800,0,0,21844,0,"0001",,,
0,ydan_dd,Inside the Deku Tree - Master Quest,0,0,"01D7",0,800,0,0,43692,0,"0002",,,
0,ydan_dd,Inside the Deku Tree - Master Quest,0,1,"0125",-643,400,798,0,0,0,"FF01",,,
0,ydan_dd,Inside the Deku Tree - Master Quest,0,1,"0125",-654,400,582,0,0,0,"FF01",,,
0,ydan_dd,Inside the Deku Tree - Master Quest,0,1,"0125",-788,400,702,0,0,0,"FF01",,,
0,ydan_dd,Inside the Deku Tree - Master Quest,0,1,"0055",-676,400,689,0,0,0,"0001",,,
0,ydan_dd,Inside the Deku Tree - Master Quest,0,1,"0015",-594,400,840,0,0,0,"2303",,,
0,ydan_dd,Inside the Deku Tree - Master Quest,0,1,"0125",-572,400,727,0,0,0,"FF02",,,
0,ydan_dd,Inside the Deku Tree - Master Quest,0,1,"0125",-575,400,627,0,0,0,"FF02",,,
0,ydan_dd,Inside the Deku Tree - Master Quest,0,1,"0125",-736,400,795,0,0,0,"FF02",,,
0,ydan_dd,Inside the Deku Tree - Master Quest,0,1,"0125",-753,400,614,0,0,0,"FF02",,,
0,ydan_dd,Inside the Deku Tree - Master Quest,0,1,"002B",-724,400,916,0,0,0,"0006",,,
0,ydan_dd,Inside the Deku Tree - Master Quest,0,1,"002B",-887,400,731,0,0,0,"0006",,,
0,ydan_dd,Inside the Deku Tree - Master Quest,0,1,"012A",-920,542,918,0,24576,0,"0C02",,,
0,ydan_dd,Inside the Deku Tree - Master Quest,0,2,"0095",-1181,381,1398,16384,24394,0,"0000",,,
0,ydan_dd,Inside the Deku Tree - Master Quest,0,2,"0095",-1395,401,1186,16384,24576,0,"0000",,,
0,ydan_dd,Inside the Deku Tree - Master Quest,0,2,"0037",-1256,748,1249,0,24940,0,"0000",,,
0,ydan_dd,Inside the Deku Tree - Master Quest,0,2,"0125",-1019,280,1229,0,50972,0,"FF01",,,
0,ydan_dd,Inside the Deku Tree - Master Quest,0,2,"0125",-1046,280,1271,0,50972,0,"FF01",,,
0,ydan_dd,Inside the Deku Tree - Master Quest,0,2,"0125",-1224,280,1029,0,0,0,"FF01",,,
0,ydan_dd,Inside the Deku Tree - Master Quest,0,2,"0125",-1277,280,1044,0,0,0,"FF01",,,
0,ydan_dd,Inside the Deku Tree - Master Quest,0,2,"011B",-1393,280,1188,0,0,0,"1F02",,,
0,ydan_dd,Inside the Deku Tree - Master Quest,0,2,"011B",-1186,355,1398,0,0,0,"1F02",,,
0,ydan_dd,Inside the Deku Tree - Master Quest,0,2,"011B",-1176,480,1485,0,0,0,"1F02",,,
0,ydan_dd,Inside the Deku Tree - Master Quest,0,2,"012C",-1214,390,1208,0,57345,0,"0080",,,
0,ydan_dd,Inside the Deku Tree - Master Quest,0,2,"0015",-1128,656,1571,0,0,0,"2203",,,
0,ydan_dd,Inside the Deku Tree - Master Quest,0,2,"0095",-1056,770,1648,16384,40960,0,"8108",,,
0,ydan_dd,Inside the Deku Tree - Master Quest,0,2,"002B",-1306,280,1116,0,0,0,"0006",,,
0,ydan_dd,Inside the Deku Tree - Master Quest,0,2,"002B",-1346,480,1355,0,0,0,"0006",,,
0,ydan_dd,Inside the Deku Tree - Master Quest,0,2,"01D1",-1208,547,1390,0,57345,0,"39FF",,,
