scene,name,description,setup,room,object,
91,spot10,Spot 10 - Lost Woods,2,5,"0163",
91,spot10,Spot 10 - Lost Woods,2,5,"00C5",
91,spot10,Spot 10 - Lost Woods,2,5,"013C",
91,spot10,Spot 10 - Lost Woods,2,5,"010A",
91,spot10,Spot 10 - Lost Woods,2,6,"00FC",
91,spot10,Spot 10 - Lost Woods,2,6,"00FD",
91,spot10,Spot 10 - Lost Woods,2,6,"00FB",
91,spot10,Spot 10 - Lost Woods,2,6,"013D",
91,spot10,Spot 10 - Lost Woods,2,6,"011E",
91,spot10,Spot 10 - Lost Woods,2,6,"0188",
91,spot10,Spot 10 - Lost Woods,2,6,"0128",
91,spot10,Spot 10 - Lost Woods,2,6,"0024",
91,spot10,Spot 10 - Lost Woods,2,6,"0163",
91,spot10,Spot 10 - Lost Woods,2,6,"00C5",
91,spot10,Spot 10 - Lost Woods,2,6,"013C",
91,spot10,Spot 10 - Lost Woods,2,6,"010A",
91,spot10,Spot 10 - Lost Woods,2,7,"00FC",
91,spot10,Spot 10 - Lost Woods,2,7,"00FD",
91,spot10,Spot 10 - Lost Woods,2,7,"00FB",
91,spot10,Spot 10 - Lost Woods,2,7,"013D",
91,spot10,Spot 10 - Lost Woods,2,7,"011E",
91,spot10,Spot 10 - Lost Woods,2,7,"0188",
91,spot10,Spot 10 - Lost Woods,2,7,"0128",
91,spot10,Spot 10 - Lost Woods,2,7,"0024",
91,spot10,Spot 10 - Lost Woods,2,7,"0163",
91,spot10,Spot 10 - Lost Woods,2,7,"00C5",
91,spot10,Spot 10 - Lost Woods,2,7,"013C",
91,spot10,Spot 10 - Lost Woods,2,7,"010A",
91,spot10,Spot 10 - Lost Woods,2,8,"00FC",
91,spot10,Spot 10 - Lost Woods,2,8,"00FD",
91,spot10,Spot 10 - Lost Woods,2,8,"00FB",
91,spot10,Spot 10 - Lost Woods,2,8,"013D",
91,spot10,Spot 10 - Lost Woods,2,8,"011E",
91,spot10,Spot 10 - Lost Woods,2,8,"0188",
91,spot10,Spot 10 - Lost Woods,2,8,"0128",
91,spot10,Spot 10 - Lost Woods,2,8,"0024",
91,spot10,Spot 10 - Lost Woods,2,8,"0163",
91,spot10,Spot 10 - Lost Woods,2,8,"00C5",
91,spot10,Spot 10 - Lost Woods,2,8,"013C",
91,spot10,Spot 10 - Lost Woods,2,8,"010A",
91,spot10,Spot 10 - Lost Woods,2,9,"00FC",
91,spot10,Spot 10 - Lost Woods,2,9,"00FD",
91,spot10,Spot 10 - Lost Woods,2,9,"00FB",
91,spot10,Spot 10 - Lost Woods,2,9,"013D",
91,spot10,Spot 10 - Lost Woods,2,9,"011E",
91,spot10,Spot 10 - Lost Woods,2,9,"0188",
91,spot10,Spot 10 - Lost Woods,2,9,"0128",
91,spot10,Spot 10 - Lost Woods,2,9,"0024",
91,spot10,Spot 10 - Lost Woods,2,9,"0163",
91,spot10,Spot 10 - Lost Woods,2,9,"00C5",
91,spot10,Spot 10 - Lost Woods,2,9,"013C",
91,spot10,Spot 10 - Lost Woods,2,9,"010A",
92,spot11,Spot 11 - Desert Colossus,0,0,"016F",
92,spot11,Spot 11 - Desert Colossus,0,0,"0061",
92,spot11,Spot 11 - Desert Colossus,0,0,"0066",
92,spot11,Spot 11 - Desert Colossus,0,0,"0017",
92,spot11,Spot 11 - Desert Colossus,0,0,"0076",
92,spot11,Spot 11 - Desert Colossus,0,0,"0090",
92,spot11,Spot 11 - Desert Colossus,0,0,"000E",
92,spot11,Spot 11 - Desert Colossus,0,0,"011E",
92,spot11,Spot 11 - Desert Colossus,0,0,"0188",
92,spot11,Spot 11 - Desert Colossus,0,0,"0024",
92,spot11,Spot 11 - Desert Colossus,0,0,"0008",
92,spot11,Spot 11 - Desert Colossus,0,0,"00A1",
92,spot11,Spot 11 - Desert Colossus,0,0,"0131",
92,spot11,Spot 11 - Desert Colossus,2,0,"016F",
92,spot11,Spot 11 - Desert Colossus,2,0,"0061",
92,spot11,Spot 11 - Desert Colossus,2,0,"0066",
92,spot11,Spot 11 - Desert Colossus,2,0,"0017",
92,spot11,Spot 11 - Desert Colossus,2,0,"0076",
92,spot11,Spot 11 - Desert Colossus,2,0,"0090",
92,spot11,Spot 11 - Desert Colossus,2,0,"000E",
92,spot11,Spot 11 - Desert Colossus,2,0,"011E",
92,spot11,Spot 11 - Desert Colossus,2,0,"012F",
92,spot11,Spot 11 - Desert Colossus,2,0,"0188",
92,spot11,Spot 11 - Desert Colossus,2,0,"0024",
92,spot11,Spot 11 - Desert Colossus,2,0,"0008",
92,spot11,Spot 11 - Desert Colossus,2,0,"00A1",
92,spot11,Spot 11 - Desert Colossus,2,0,"0048",
93,spot12,Spot 12 - Gerudo's Fortress,0,0,"0162",
93,spot12,Spot 12 - Gerudo's Fortress,0,0,"000E",
93,spot12,Spot 12 - Gerudo's Fortress,0,0,"0076",
93,spot12,Spot 12 - Gerudo's Fortress,0,0,"001A",
93,spot12,Spot 12 - Gerudo's Fortress,0,0,"00D2",
93,spot12,Spot 12 - Gerudo's Fortress,0,0,"0170",
93,spot12,Spot 12 - Gerudo's Fortress,0,0,"0167",
93,spot12,Spot 12 - Gerudo's Fortress,0,0,"0116",
93,spot12,Spot 12 - Gerudo's Fortress,0,1,"0162",
93,spot12,Spot 12 - Gerudo's Fortress,0,1,"000E",
93,spot12,Spot 12 - Gerudo's Fortress,0,1,"0076",
93,spot12,Spot 12 - Gerudo's Fortress,0,1,"001A",
93,spot12,Spot 12 - Gerudo's Fortress,0,1,"00D2",
93,spot12,Spot 12 - Gerudo's Fortress,0,1,"0170",
93,spot12,Spot 12 - Gerudo's Fortress,0,1,"0167",
93,spot12,Spot 12 - Gerudo's Fortress,0,1,"0116",
93,spot12,Spot 12 - Gerudo's Fortress,2,0,"0116",
93,spot12,Spot 12 - Gerudo's Fortress,2,0,"0170",
93,spot12,Spot 12 - Gerudo's Fortress,2,0,"001A",
93,spot12,Spot 12 - Gerudo's Fortress,2,0,"00D2",
93,spot12,Spot 12 - Gerudo's Fortress,2,0,"0162",
93,spot12,Spot 12 - Gerudo's Fortress,2,0,"000E",
93,spot12,Spot 12 - Gerudo's Fortress,2,0,"0076",
93,spot12,Spot 12 - Gerudo's Fortress,2,0,"0167",
93,spot12,Spot 12 - Gerudo's Fortress,2,0,"012F",
93,spot12,Spot 12 - Gerudo's Fortress,2,0,"0154",
93,spot12,Spot 12 - Gerudo's Fortress,2,1,"0116",
93,spot12,Spot 12 - Gerudo's Fortress,2,1,"0170",
93,spot12,Spot 12 - Gerudo's Fortress,2,1,"001A",
93,spot12,Spot 12 - Gerudo's Fortress,2,1,"00D2",
93,spot12,Spot 12 - Gerudo's Fortress,2,1,"0162",
93,spot12,Spot 12 - Gerudo's Fortress,2,1,"000E",
93,spot12,Spot 12 - Gerudo's Fortress,2,1,"0076",
93,spot12,Spot 12 - Gerudo's Fortress,2,1,"0167",
93,spot12,Spot 12 - Gerudo's Fortress,2,1,"012F",
93,spot12,Spot 12 - Gerudo's Fortress,2,1,"0154",
93,spot12,Spot 12 - Gerudo's Fortress,3,0,"0116",
93,spot12,Spot 12 - Gerudo's Fortress,3,0,"0170",
93,spot12,Spot 12 - Gerudo's Fortress,3,0,"001A",
93,spot12,Spot 12 - Gerudo's Fortress,3,0,"0162",
93,spot12,Spot 12 - Gerudo's Fortress,3,0,"000E",
93,spot12,Spot 12 - Gerudo's Fortress,3,0,"0076",
93,spot12,Spot 12 - Gerudo's Fortress,3,0,"0167",
93,spot12,Spot 12 - Gerudo's Fortress,3,0,"012F",
93,spot12,Spot 12 - Gerudo's Fortress,3,0,"0154",
93,spot12,Spot 12 - Gerudo's Fortress,3,0,"0024",
93,spot12,Spot 12 - Gerudo's Fortress,3,1,"0116",
93,spot12,Spot 12 - Gerudo's Fortress,3,1,"0170",
93,spot12,Spot 12 - Gerudo's Fortress,3,1,"001A",
93,spot12,Spot 12 - Gerudo's Fortress,3,1,"0162",
93,spot12,Spot 12 - Gerudo's Fortress,3,1,"000E",
93,spot12,Spot 12 - Gerudo's Fortress,3,1,"0076",
93,spot12,Spot 12 - Gerudo's Fortress,3,1,"0167",
93,spot12,Spot 12 - Gerudo's Fortress,3,1,"012F",
93,spot12,Spot 12 - Gerudo's Fortress,3,1,"0154",
93,spot12,Spot 12 - Gerudo's Fortress,3,1,"0024",
94,spot13,Spot 13 - Haunted Wasteland,0,0,"006D",
94,spot13,Spot 13 - Haunted Wasteland,0,0,"0144",
94,spot13,Spot 13 - Haunted Wasteland,0,0,"0017",
94,spot13,Spot 13 - Haunted Wasteland,0,0,"0076",
94,spot13,Spot 13 - Haunted Wasteland,0,0,"012C",
94,spot13,Spot 13 - Haunted Wasteland,0,0,"000E",
94,spot13,Spot 13 - Haunted Wasteland,0,0,"00A4",
94,spot13,Spot 13 - Haunted Wasteland,0,0,"0170",
94,spot13,Spot 13 - Haunted Wasteland,0,0,"0024",
94,spot13,Spot 13 - Haunted Wasteland,0,0,"012F",
94,spot13,Spot 13 - Haunted Wasteland,0,0,"0154",
94,spot13,Spot 13 - Haunted Wasteland,0,1,"006D",
94,spot13,Spot 13 - Haunted Wasteland,0,1,"0144",
94,spot13,Spot 13 - Haunted Wasteland,0,1,"0017",
94,spot13,Spot 13 - Haunted Wasteland,0,1,"0076",
94,spot13,Spot 13 - Haunted Wasteland,0,1,"012C",
94,spot13,Spot 13 - Haunted Wasteland,0,1,"000E",
94,spot13,Spot 13 - Haunted Wasteland,0,1,"00A4",
94,spot13,Spot 13 - Haunted Wasteland,0,1,"0170",
94,spot13,Spot 13 - Haunted Wasteland,0,1,"0024",
94,spot13,Spot 13 - Haunted Wasteland,0,1,"012F",
94,spot13,Spot 13 - Haunted Wasteland,0,1,"0154",
95,spot15,Spot 15 - Hyrule Castle,0,0,"00F0",
95,spot15,Spot 15 - Hyrule Castle,0,0,"0088",
95,spot15,Spot 15 - Hyrule Castle,0,0,"0097",
95,spot15,Spot 15 - Hyrule Castle,0,0,"007C",
95,spot15,Spot 15 - Hyrule Castle,0,0,"012F",
95,spot15,Spot 15 - Hyrule Castle,0,0,"00E0",
95,spot15,Spot 15 - Hyrule Castle,0,0,"0131",
95,spot15,Spot 15 - Hyrule Castle,0,0,"0163",
95,spot15,Spot 15 - Hyrule Castle,0,0,"0188",
95,spot15,Spot 15 - Hyrule Castle,0,0,"0024",
95,spot15,Spot 15 - Hyrule Castle,0,0,"0076",
96,spot16,Spot 16 - Death Mountain Trail,0,0,"00C2",
96,spot16,Spot 16 - Death Mountain Trail,0,0,"017A",
96,spot16,Spot 16 - Death Mountain Trail,0,0,"00C9",
96,spot16,Spot 16 - Death Mountain Trail,0,0,"0031",
96,spot16,Spot 16 - Death Mountain Trail,0,0,"0016",
96,spot16,Spot 16 - Death Mountain Trail,0,0,"0076",
96,spot16,Spot 16 - Death Mountain Trail,0,0,"0092",
96,spot16,Spot 16 - Death Mountain Trail,0,0,"011E",
96,spot16,Spot 16 - Death Mountain Trail,0,0,"012F",
96,spot16,Spot 16 - Death Mountain Trail,0,0,"0131",
96,spot16,Spot 16 - Death Mountain Trail,0,0,"0163",
96,spot16,Spot 16 - Death Mountain Trail,0,0,"0188",
96,spot16,Spot 16 - Death Mountain Trail,0,0,"0024",
96,spot16,Spot 16 - Death Mountain Trail,0,0,"000E",
96,spot16,Spot 16 - Death Mountain Trail,2,0,"00C2",
96,spot16,Spot 16 - Death Mountain Trail,2,0,"017A",
96,spot16,Spot 16 - Death Mountain Trail,2,0,"00C9",
96,spot16,Spot 16 - Death Mountain Trail,2,0,"0031",
96,spot16,Spot 16 - Death Mountain Trail,2,0,"0016",
96,spot16,Spot 16 - Death Mountain Trail,2,0,"0076",
96,spot16,Spot 16 - Death Mountain Trail,2,0,"0092",
96,spot16,Spot 16 - Death Mountain Trail,2,0,"011E",
96,spot16,Spot 16 - Death Mountain Trail,2,0,"012F",
96,spot16,Spot 16 - Death Mountain Trail,2,0,"011F",
96,spot16,Spot 16 - Death Mountain Trail,2,0,"0163",
96,spot16,Spot 16 - Death Mountain Trail,2,0,"0188",
96,spot16,Spot 16 - Death Mountain Trail,2,0,"0024",
96,spot16,Spot 16 - Death Mountain Trail,2,0,"000E",
97,spot17,Spot 17 - Death Mountain Crater,0,0,"00B1",
97,spot17,Spot 17 - Death Mountain Crater,0,0,"0061",
97,spot17,Spot 17 - Death Mountain Crater,0,0,"0064",
97,spot17,Spot 17 - Death Mountain Crater,0,0,"0090",
97,spot17,Spot 17 - Death Mountain Crater,0,0,"011E",
97,spot17,Spot 17 - Death Mountain Crater,0,0,"012F",
97,spot17,Spot 17 - Death Mountain Crater,0,0,"012C",
97,spot17,Spot 17 - Death Mountain Crater,0,0,"0163",
97,spot17,Spot 17 - Death Mountain Crater,0,1,"00B1",
97,spot17,Spot 17 - Death Mountain Crater,0,1,"0061",
97,spot17,Spot 17 - Death Mountain Crater,0,1,"0064",
97,spot17,Spot 17 - Death Mountain Crater,0,1,"0090",
97,spot17,Spot 17 - Death Mountain Crater,0,1,"011E",
97,spot17,Spot 17 - Death Mountain Crater,0,1,"012F",
97,spot17,Spot 17 - Death Mountain Crater,0,1,"012C",
97,spot17,Spot 17 - Death Mountain Crater,0,1,"0163",
97,spot17,Spot 17 - Death Mountain Crater,0,1,"0188",
97,spot17,Spot 17 - Death Mountain Crater,0,1,"0024",
97,spot17,Spot 17 - Death Mountain Crater,0,1,"0168",
97,spot17,Spot 17 - Death Mountain Crater,0,1,"0170",
97,spot17,Spot 17 - Death Mountain Crater,0,1,"00BD",
97,spot17,Spot 17 - Death Mountain Crater,2,0,"00B1",
97,spot17,Spot 17 - Death Mountain Crater,2,0,"0061",
97,spot17,Spot 17 - Death Mountain Crater,2,0,"0064",
97,spot17,Spot 17 - Death Mountain Crater,2,0,"0090",
97,spot17,Spot 17 - Death Mountain Crater,2,0,"011E",
97,spot17,Spot 17 - Death Mountain Crater,2,0,"012F",
97,spot17,Spot 17 - Death Mountain Crater,2,0,"012C",
97,spot17,Spot 17 - Death Mountain Crater,2,0,"0163",
97,spot17,Spot 17 - Death Mountain Crater,2,1,"00B1",
97,spot17,Spot 17 - Death Mountain Crater,2,1,"0061",
97,spot17,Spot 17 - Death Mountain Crater,2,1,"0064",
97,spot17,Spot 17 - Death Mountain Crater,2,1,"0090",
97,spot17,Spot 17 - Death Mountain Crater,2,1,"011E",
97,spot17,Spot 17 - Death Mountain Crater,2,1,"012F",
97,spot17,Spot 17 - Death Mountain Crater,2,1,"012C",
97,spot17,Spot 17 - Death Mountain Crater,2,1,"0163",
97,spot17,Spot 17 - Death Mountain Crater,2,1,"0188",
97,spot17,Spot 17 - Death Mountain Crater,2,1,"005D",
97,spot17,Spot 17 - Death Mountain Crater,2,1,"008A",
97,spot17,Spot 17 - Death Mountain Crater,2,1,"0154",
97,spot17,Spot 17 - Death Mountain Crater,2,1,"0048",
98,spot18,Spot 18 - Goron City,0,0,"00AF",
98,spot18,Spot 18 - Goron City,0,0,"0031",
98,spot18,Spot 18 - Goron City,0,0,"0163",
98,spot18,Spot 18 - Goron City,0,0,"0188",
98,spot18,Spot 18 - Goron City,0,0,"000E",
98,spot18,Spot 18 - Goron City,0,0,"0170",
98,spot18,Spot 18 - Goron City,0,0,"0024",
98,spot18,Spot 18 - Goron City,0,1,"00AF",
98,spot18,Spot 18 - Goron City,0,1,"0031",
98,spot18,Spot 18 - Goron City,0,1,"0163",
98,spot18,Spot 18 - Goron City,0,1,"00C9",
98,spot18,Spot 18 - Goron City,0,1,"012C",
98,spot18,Spot 18 - Goron City,0,1,"018A",
98,spot18,Spot 18 - Goron City,0,1,"009D",
98,spot18,Spot 18 - Goron City,0,1,"012F",
98,spot18,Spot 18 - Goron City,0,1,"00A4",
98,spot18,Spot 18 - Goron City,0,2,"00AF",
98,spot18,Spot 18 - Goron City,0,2,"0031",
98,spot18,Spot 18 - Goron City,0,2,"0163",
98,spot18,Spot 18 - Goron City,0,2,"00C9",
98,spot18,Spot 18 - Goron City,0,2,"012C",
98,spot18,Spot 18 - Goron City,0,2,"018A",
98,spot18,Spot 18 - Goron City,0,2,"0126",
98,spot18,Spot 18 - Goron City,0,2,"0188",
98,spot18,Spot 18 - Goron City,0,3,"00AF",
98,spot18,Spot 18 - Goron City,0,3,"0031",
98,spot18,Spot 18 - Goron City,0,3,"0163",
98,spot18,Spot 18 - Goron City,0,3,"00C9",
98,spot18,Spot 18 - Goron City,0,3,"012C",
98,spot18,Spot 18 - Goron City,0,3,"018A",
98,spot18,Spot 18 - Goron City,0,3,"009D",
98,spot18,Spot 18 - Goron City,0,3,"012F",
98,spot18,Spot 18 - Goron City,0,3,"00A4",
98,spot18,Spot 18 - Goron City,0,3,"0190",
98,spot18,Spot 18 - Goron City,0,3,"00A8",
98,spot18,Spot 18 - Goron City,0,3,"011C",
98,spot18,Spot 18 - Goron City,0,3,"0097",
98,spot18,Spot 18 - Goron City,2,0,"00AF",
98,spot18,Spot 18 - Goron City,2,0,"0031",
98,spot18,Spot 18 - Goron City,2,0,"0163",
98,spot18,Spot 18 - Goron City,2,0,"0188",
98,spot18,Spot 18 - Goron City,2,0,"000E",
98,spot18,Spot 18 - Goron City,2,0,"0170",
98,spot18,Spot 18 - Goron City,2,1,"00AF",
98,spot18,Spot 18 - Goron City,2,1,"0031",
98,spot18,Spot 18 - Goron City,2,1,"0163",
98,spot18,Spot 18 - Goron City,2,1,"00C9",
98,spot18,Spot 18 - Goron City,2,1,"012C",
98,spot18,Spot 18 - Goron City,2,1,"018A",
98,spot18,Spot 18 - Goron City,2,1,"0024",
98,spot18,Spot 18 - Goron City,2,1,"012F",
98,spot18,Spot 18 - Goron City,2,1,"00A4",
98,spot18,Spot 18 - Goron City,2,2,"00AF",
98,spot18,Spot 18 - Goron City,2,2,"0031",
98,spot18,Spot 18 - Goron City,2,2,"0163",
98,spot18,Spot 18 - Goron City,2,2,"00C9",
98,spot18,Spot 18 - Goron City,2,2,"012C",
98,spot18,Spot 18 - Goron City,2,2,"018A",
98,spot18,Spot 18 - Goron City,2,2,"0126",
98,spot18,Spot 18 - Goron City,2,2,"0188",
98,spot18,Spot 18 - Goron City,2,3,"00AF",
98,spot18,Spot 18 - Goron City,2,3,"0031",
98,spot18,Spot 18 - Goron City,2,3,"0163",
98,spot18,Spot 18 - Goron City,2,3,"00C9",
98,spot18,Spot 18 - Goron City,2,3,"012C",
98,spot18,Spot 18 - Goron City,2,3,"018A",
98,spot18,Spot 18 - Goron City,2,3,"0024",
98,spot18,Spot 18 - Goron City,2,3,"012F",
98,spot18,Spot 18 - Goron City,2,3,"00A4",
98,spot18,Spot 18 - Goron City,2,3,"0190",
98,spot18,Spot 18 - Goron City,2,3,"00A8",
98,spot18,Spot 18 - Goron City,2,3,"011C",
99,spot20,Spot 20 - Lon Lon Ranch,0,0,"0027",
99,spot20,Spot 20 - Lon Lon Ranch,0,0,"00A0",
99,spot20,Spot 20 - Lon Lon Ranch,0,0,"00E0",
99,spot20,Spot 20 - Lon Lon Ranch,0,0,"00C0",
99,spot20,Spot 20 - Lon Lon Ranch,0,0,"012C",
99,spot20,Spot 20 - Lon Lon Ranch,0,0,"0170",
99,spot20,Spot 20 - Lon Lon Ranch,0,0,"007C",
99,spot20,Spot 20 - Lon Lon Ranch,0,0,"0024",
99,spot20,Spot 20 - Lon Lon Ranch,0,0,"017A",
99,spot20,Spot 20 - Lon Lon Ranch,1,0,"0008",
99,spot20,Spot 20 - Lon Lon Ranch,1,0,"0024",
99,spot20,Spot 20 - Lon Lon Ranch,1,0,"0170",
99,spot20,Spot 20 - Lon Lon Ranch,1,0,"012C",
99,spot20,Spot 20 - Lon Lon Ranch,1,0,"007C",
99,spot20,Spot 20 - Lon Lon Ranch,1,0,"017A",
99,spot20,Spot 20 - Lon Lon Ranch,2,0,"0027",
99,spot20,Spot 20 - Lon Lon Ranch,2,0,"00C0",
99,spot20,Spot 20 - Lon Lon Ranch,2,0,"0100",
99,spot20,Spot 20 - Lon Lon Ranch,2,0,"001A",
99,spot20,Spot 20 - Lon Lon Ranch,2,0,"0013",
99,spot20,Spot 20 - Lon Lon Ranch,2,0,"00D2",
99,spot20,Spot 20 - Lon Lon Ranch,2,0,"0129",
99,spot20,Spot 20 - Lon Lon Ranch,2,0,"00D0",
99,spot20,Spot 20 - Lon Lon Ranch,2,0,"017A",
99,spot20,Spot 20 - Lon Lon Ranch,3,0,"0100",
99,spot20,Spot 20 - Lon Lon Ranch,3,0,"001A",
99,spot20,Spot 20 - Lon Lon Ranch,3,0,"00D0",
99,spot20,Spot 20 - Lon Lon Ranch,3,0,"0088",
99,spot20,Spot 20 - Lon Lon Ranch,3,0,"0129",
99,spot20,Spot 20 - Lon Lon Ranch,3,0,"0024",
99,spot20,Spot 20 - Lon Lon Ranch,3,0,"017A",
100,ganon_tou,Ganon's Castle Exterior,0,0,"0130",
100,ganon_tou,Ganon's Castle Exterior,0,0,"009B",
100,ganon_tou,Ganon's Castle Exterior,0,0,"0060",
100,ganon_tou,Ganon's Castle Exterior,0,0,"001A",
100,ganon_tou,Ganon's Castle Exterior,0,0,"011E",
100,ganon_tou,Ganon's Castle Exterior,0,0,"009A",
100,ganon_tou,Ganon's Castle Exterior,0,0,"0024",
100,ganon_tou,Ganon's Castle Exterior,0,0,"0090",
107,spot99,Spot 99 - Hyrule Field (Title),0,0,"002F",
107,spot99,Spot 99 - Hyrule Field (Title),0,0,"007C",
107,spot99,Spot 99 - Hyrule Field (Title),0,0,"012F",
107,spot99,Spot 99 - Hyrule Field (Title),0,0,"0131",
107,spot99,Spot 99 - Hyrule Field (Title),0,0,"0018",
107,spot99,Spot 99 - Hyrule Field (Title),0,0,"0163",
107,spot99,Spot 99 - Hyrule Field (Title),0,0,"0184",
107,spot99,Spot 99 - Hyrule Field (Title),0,0,"017A",
0,ydan_dd,Inside the Deku Tree - Master Quest,0,0,"0036",
0,ydan_dd,Inside the Deku Tree - Master Quest,0,0,"001E",
0,ydan_dd,Inside the Deku Tree - Master Quest,0,0,"0024",
0,ydan_dd,Inside the Deku Tree - Master Quest,0,0,"0039",
0,ydan_dd,Inside the Deku Tree - Master Quest,0,0,"000E",
0,ydan_dd,Inside the Deku Tree - Master Quest,0,0,"00A4",
0,ydan_dd,Inside the Deku Tree - Master Quest,0,0,"012B",
0,ydan_dd,Inside the Deku Tree - Master Quest,0,0,"00B7",
0,ydan_dd,Inside the Deku Tree - Master Quest,0,0,"015C",
0,ydan_dd,Inside the Deku Tree - Master Quest,0,0,"000D",
0,ydan_dd,Inside the Deku Tree - Master Quest,0,0,"0168",
0,ydan_dd,Inside the Deku Tree - Master Quest,0,0,"0164",
0,ydan_dd,Inside the Deku Tree - Master Quest,0,0,"0170",
0,ydan_dd,Inside the Deku Tree - Master Quest,0,0,"012F",
0,ydan_dd,Inside the Deku Tree - Master Quest,0,1,"0036",
0,ydan_dd,Inside the Deku Tree - Master Quest,0,1,"001E",
0,ydan_dd,Inside the Deku Tree - Master Quest,0,1,"0024",
0,ydan_dd,Inside the Deku Tree - Master Quest,0,1,"0039",
0,ydan_dd,Inside the Deku Tree - Master Quest,0,1,"004A",
0,ydan_dd,Inside the Deku Tree - Master Quest,0,1,"000E",
0,ydan_dd,Inside the Deku Tree - Master Quest,0,1,"00A4",
0,ydan_dd,Inside the Deku Tree - Master Quest,0,1,"012B",
0,ydan_dd,Inside the Deku Tree - Master Quest,0,1,"00B7",
0,ydan_dd,Inside the Deku Tree - Master Quest,0,1,"015C",
0,ydan_dd,Inside the Deku Tree - Master Quest,0,2,"0036",
0,ydan_dd,Inside the Deku Tree - Master Quest,0,2,"001E",
0,ydan_dd,Inside the Deku Tree - Master Quest,0,2,"0024",
0,ydan_dd,Inside the Deku Tree - Master Quest,0,2,"0039",
0,ydan_dd,Inside the Deku Tree - Master Quest,0,2,"004A",
0,ydan_dd,Inside the Deku Tree - Master Quest,0,2,"000E",
0,ydan_dd,Inside the Deku Tree - Master Quest,0,2,"00A4",
0,ydan_dd,Inside the Deku Tree - Master Quest,0,2,"012B",
0,ydan_dd,Inside the Deku Tree - Master Quest,0,2,"00B7",
0,ydan_dd,Inside the Deku Tree - Master Quest,0,2,"015C",
0,ydan_dd,Inside the Deku Tree - Master Quest,0,2,"011D",
0,ydan_dd,Inside the Deku Tree - Master Quest,0,2,"0163",
0,ydan_dd,Inside the Deku Tree - Master Quest,0,2,"0190",
0,ydan_dd,Inside the Deku Tree - Master Quest,0,2,"00A8",
0,ydan_dd,Inside the Deku Tree - Master Quest,0,3,"0036",
0,ydan_dd,Inside the Deku Tree - Master Quest,0,3,"001E",
0,ydan_dd,Inside the Deku Tree - Master Quest,0,3,"0024",
0,ydan_dd,Inside the Deku Tree - Master Quest,0,3,"0039",
0,ydan_dd,Inside the Deku Tree - Master Quest,0,3,"000E",
0,ydan_dd,Inside the Deku Tree - Master Quest,0,3,"00A4",
0,ydan_dd,Inside the Deku Tree - Master Quest,0,3,"012B",
0,ydan_dd,Inside the Deku Tree - Master Quest,0,3,"00B7",
0,ydan_dd,Inside the Deku Tree - Master Quest,0,3,"015C",
0,ydan_dd,Inside the Deku Tree - Master Quest,0,3,"000D",
0,ydan_dd,Inside the Deku Tree - Master Quest,0,3,"0168",
0,ydan_dd,Inside the Deku Tree - Master Quest,0,3,"0164",
0,ydan_dd,Inside the Deku Tree - Master Quest,0,3,"0170",
0,ydan_dd,Inside the Deku Tree - Master Quest,0,3,"012F",
0,ydan_dd,Inside the Deku Tree - Master Quest,0,4,"0036",
0,ydan_dd,Inside the Deku Tree - Master Quest,0,4,"001E",
0,ydan_dd,Inside the Deku Tree - Master Quest,0,4,"0024",
0,ydan_dd,Inside the Deku Tree - Master Quest,0,4,"0039",
0,ydan_dd,Inside the Deku Tree - Master Quest,0,4,"004A",
0,ydan_dd,Inside the Deku Tree - Master Quest,0,4,"000E",
0,ydan_dd,Inside the Deku Tree - Master Quest,0,4,"00A4",
0,ydan_dd,Inside the Deku Tree - Master Quest,0,4,"012B",
0,ydan_dd,Inside the Deku Tree - Master Quest,0,4,"00B7",
0,ydan_dd,Inside the Deku Tree - Master Quest,0,4,"0170",
0,ydan_dd,Inside the Deku Tree - Master Quest,0,5,"0036",
0,ydan_dd,Inside the Deku Tree - Master Quest,0,5,"001E",
0,ydan_dd,Inside the Deku Tree - Master Quest,0,5,"0024",
0,ydan_dd,Inside the Deku Tree - Master Quest,0,5,"0039",
0,ydan_dd,Inside the Deku Tree - Master Quest,0,5,"004A",
0,ydan_dd,Inside the Deku Tree - Master Quest,0,5,"000E",
0,ydan_dd,Inside the Deku Tree - Master Quest,0,5,"00A4",
0,ydan_dd,Inside the Deku Tree - Master Quest,0,5,"012B",
0,ydan_dd,Inside the Deku Tree - Master Quest,0,5,"00B7",
0,ydan_dd,Inside the Deku Tree - Master Quest,0,5,"000D",
0,ydan_dd,Inside the Deku Tree - Master Quest,0,5,"0170",
0,ydan_dd,Inside the Deku Tree - Master Quest,0,5,"0190",
0,ydan_dd,Inside the Deku Tree - Master Quest,0,5,"00A8",
0,ydan_dd,Inside the Deku Tree - Master Quest,0,5,"00A2",
0,ydan_dd,Inside the Deku Tree - Master Quest,0,6,"0036",
0,ydan_dd,Inside the Deku Tree - Master Quest,0,6,"001E",
0,ydan_dd,Inside the Deku Tree - Master Quest,0,6,"0024",
0,ydan_dd,Inside the Deku Tree - Master Quest,0,6,"0039",
0,ydan_dd,Inside the Deku Tree - Master Quest,0,6,"004A",
0,ydan_dd,Inside the Deku Tree - Master Quest,0,6,"000E",
0,ydan_dd,Inside the Deku Tree - Master Quest,0,6,"00A4",
0,ydan_dd,Inside the Deku Tree - Master Quest,0,6,"012B",
0,ydan_dd,Inside the Deku Tree - Master Quest,0,6,"00B7",
